,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,snrg,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
147,337161018706732032,337161018706732032,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02404853+4239257 ,J024048.53+423925.7,40.20223800425033,42.65716463062591,15.480455,16.144531,86.18417,14.687791,111.49524,1.9770845874355507,0.038546707,1.036163,12346.309162852067,23.253714,243,15.458524,16.109547,14.669765,489.43137,496.45584,507.11377,489.1026,496.4143,504.05307,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.615,0.026,12.969,0.035,12.857,0.027,AAA,222,111,000,1,12.845,0.023,12.847,0.027,11.985,,9.0,,0000,0,AAUU,0000,ASASSN-V J024048.54+423925.7,15.89,0.26,,ROT:    ,0.882,-0.28300000000000003,0.045,4.31,0.063,4493.37,46.51,-8.67,5.59,,,33.23,1,0.0,0.0,False
148,337161499743053056,337161499743053056,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02405227+4241378 ,J024052.27+424137.8,40.21780458169358,42.69386556610567,12.253692,12.582627,613.6896,11.774958,760.4852,2.039977936204823,0.02052171,1.1281965,238599.37750050254,98.12469,242,12.243194,12.559283,11.761474,480.13986,484.83395,489.46973,480.42044,484.76102,489.04248,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.251,0.027,10.928,0.029,10.881,0.018,AAA,222,111,000,1,10.845,0.022,10.862,0.021,10.842,0.109,8.897,,0000,0,AAAU,0000,                            ,,,,        ,,0.040999999999999995,0.017,4.37,0.028999999999999998,6181.16,20.66,-8.97,2.91,-0.040147,0.026387,95.39,1,0.0,0.0,False
149,337161701605114624,337161701605114624,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02404941+4242546 ,J024049.41+424254.5,40.20592757341624,42.71517354187829,11.41508,11.6760025,806.4266,11.016335,869.70996,2.0640384538223544,0.041689344,1.8453307,513170.9766444168,188.5025,222,11.411712,11.660352,11.006561,466.12997,477.21756,487.7155,464.6461,473.46066,483.8725,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.607,0.026,10.392,0.029,10.316,0.018,AAA,222,111,000,1,10.28,0.022,10.296,0.02,10.218,0.062,8.819,0.44,0000,0,AAAC,0000,                            ,,,,        ,,-0.07844651556873544,0.01768733821528642,4.2002001694556235,0.028295461578461342,6610.881361999577,18.60792298804394,-8.384607074772294,2.250136181543638,-0.021290248464308412,0.019494840059439942,169.32241907083656,2,0.1087814842780882,1.3199999999999994,False
150,337162045203174912,337162045203174912,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02403037+4241518 ,J024030.37+424151.8,40.12658490500744,42.697739195251835,14.41186,14.915547,273.50293,13.767621,379.58997,1.9856546915286821,0.022965321,1.0211892,33015.59315078858,31.435724,260,14.390569,14.87112,13.746381,489.50305,494.5694,501.09937,489.26462,494.24426,499.5629,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.978,0.028,12.531,0.031,12.461,0.023,AAA,222,111,000,1,12.365,0.023,12.403,0.024,11.629,0.235,8.999,,0000,0,AABU,0000,ASASSN-V J024030.38+424151.8,14.61,0.11,,ROT:    ,0.917,0.11,0.026000000000000006,4.707,0.044000000000000004,5234.22,31.100000000000005,-15.85,4.22,0.018289,0.076894,82.62,1,0.0,0.0,False
151,337163080291025920,337163080291025920,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02412814+4238371 ,J024128.14+423837.0,40.367268322969224,42.64364933353176,13.50914,13.900447,401.7602,12.966053,541.86707,2.009805601435325,0.01920375,0.9843341,74996.90024971572,43.212708,250,13.499759,13.878854,12.957497,484.1109,488.99374,492.942,484.69003,488.74597,492.78775,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.367,0.021,12.014,0.029,11.944,0.021,AAA,222,111,000,1,11.899,0.023,11.931,0.024,11.855,0.283,9.235,,0000,0,AABU,0000,                            ,,,,        ,,0.179,0.027999999999999997,4.64,0.046,5800.2,32.72,-15.47,4.37,,,70.77,1,0.0,0.0,False
152,337164214162384000,337164214162384000,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02411100+4240413 ,                   ,40.29586701111677,42.67818075301788,9.508581,9.535975,342.81018,9.495917,291.58286,2.0101669085487806,0.040595118,1.2325563,2953238.3623320144,1890.4475,188,9.5116205,9.518603,9.48287,483.74402,492.36676,500.60254,480.71994,490.93066,500.7428,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.445,0.029,9.433,0.03,9.462,0.024,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.175,0.09,3.886,0.138,10147.1,84.78,-6.37,7.009999999999999,,,293.05,1,0.0,0.0,True
153,337165966508978688,337165966508978688,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02420041+4248534 ,J024200.41+424853.4,40.501776281765245,42.814855876551874,12.660326,13.088135,385.0133,12.087421,1076.4153,2.030249893425125,0.022664897,1.1074417,163773.823212004,48.3898,194,12.651755,13.062413,12.076188,481.93253,486.94397,492.42795,482.2555,487.37396,492.84476,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.403,0.023,11.049,0.031,10.976,0.02,AAA,222,111,000,1,10.92,0.023,10.96,0.021,10.705,0.135,8.148,0.25,0000,0,AABB,0000,                            ,,,,        ,,0.10248969414893616,0.014382972184196176,4.568367353723405,0.025281529139503073,5566.980731382979,18.455127488823205,-11.179611037234041,2.729998328057421,,,132.0331867372745,2,0.5965792658855669,2.83,False
154,337166134011354624,337166134011354624,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700665118,02414551+4249005 ,J024145.51+424900.4,40.439663856946524,42.81681413480024,12.453591,12.740941,679.1238,12.0176,840.46155,2.0312511261470756,0.019143676,1.1673245,198371.16112654432,57.072205,245,12.44367,12.721904,12.005181,481.37213,485.78946,491.39124,481.63843,485.5457,490.62463,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,13.96905,0.01738845,,,,,,,12.35912,0.01931482,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.557,0.022,11.292,0.031,11.255,0.023,AAA,222,111,000,1,11.204,0.023,11.24,0.02,11.213,0.163,8.629,,0000,0,AABU,0000,                            ,,,,        ,,-0.04699999999999999,0.016,4.258,0.027,6454.430000000001,19.2,-16.67,2.66,-0.11766900000000002,0.018084,91.12,1,0.0,0.0,False
155,337166688063496576,337166688063496576,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700664803,02412402+4249029 ,J024124.02+424902.9,40.35013001866919,42.817500156287764,10.170022,10.225685,738.6847,10.09365,397.05008,1.9887214641729933,0.027702693,1.0956866,1606685.0672199975,519.481,223,10.17254,10.212312,10.086697,490.44937,497.2169,502.7318,491.37305,497.77792,504.3549,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.967,0.022,9.929,0.03,9.947,0.021,AAA,222,111,000,1,9.913,0.023,9.944,0.02,9.959,0.055,8.446,,0000,0,AAAU,0000,                            ,,,,        ,,-0.201,0.09,3.91,0.138,9251.08,84.78,-13.12,7.009999999999999,,,457.87,1,0.0,0.0,True
156,337166688063501184,337166688063501184,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700664801,02412421+4248185 ,J024124.20+424818.5,40.35089002731677,42.80516297546215,14.557007,15.180835,324.67697,13.811726,654.6788,1.9967315046173042,0.040507343,1.5773153,28646.689674614907,12.908215,209,14.544681,15.154181,13.79826,481.46542,491.924,504.2527,478.24362,487.05258,499.96777,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.7265,0.01939432,15.46076,0.01002325,14.58818,0.009937978,14.1806,0.009796376,13.98872,0.01938418,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.85,0.024,12.319,0.031,12.206,0.029,AAA,222,111,000,1,12.131,0.025,12.184,0.025,12.028,0.328,8.866,,0h00,0,AABU,0000,                            ,,,,        ,,-0.149,0.032,4.606,0.053,4680.93,37.7,-6.0,5.03,,,64.21,1,0.0,0.0,False
157,337167370961929600,337167370961929600,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700664926,02413969+4252451 ,J024139.69+425245.1,40.4154138460651,42.87922228090365,10.461576,10.53485,949.2582,10.346277,546.55023,2.0814849635367914,0.029708652,1.091592,1230021.143680514,506.4507,228,10.462585,10.525261,10.340384,469.07767,474.84854,480.34622,468.80197,475.04782,481.78046,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.193,0.022,10.179,0.028,10.141,0.021,AAA,222,111,000,1,10.128,0.024,10.149,0.02,10.143,0.064,8.924,,0000,0,AAAU,0000,                            ,,,,        ,,-0.16899999999999998,0.09,3.858,0.138,8514.86,84.78,-10.43,7.01,,,125.35,1,0.0,0.0,True
158,337167615776454912,337167615776454912,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,-9223372036854775808,02410989+4245534 ,J024109.89+424553.3,40.291257896049274,42.76484585844243,12.52699,12.816454,470.30048,12.087803,965.2362,1.9872160496798923,0.021073792,1.1722047,185435.43493120748,66.48513,222,12.516885,12.798105,12.076083,491.27536,497.64783,502.81784,491.29248,496.28693,502.63806,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.587,0.027,11.301,0.031,11.308,0.022,AAA,222,111,000,1,11.255,0.023,11.259,0.022,11.278,0.157,9.038,,0000,0,AABU,0000,                            ,,,,        ,,-0.053000000000000005,0.018000000000000002,4.272,0.030999999999999996,6344.709999999999,22.58,6.44,3.3799999999999994,-0.101873,0.015646,114.09,1,0.0,0.0,False
159,337170806935766784,337170806935766784,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700664325,02410523+4252383 ,J024105.22+425238.3,40.27180376980234,42.87733212444141,11.86739,12.100904,350.86008,11.48684,1640.531,2.007449286321075,0.02099217,1.1447855,340062.44949208316,70.573906,242,11.85847,12.090599,11.477454,482.10846,486.57913,491.3242,480.88474,486.31168,491.28244,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.094,0.029,10.864,0.029,10.875,0.024,AAA,222,111,000,1,10.797,0.023,10.814,0.02,10.887,0.105,9.037,,0000,0,AAAU,0000,                            ,,,,        ,,-0.1069634603269339,0.0074213616300593185,4.13871010312013,0.014136340785985975,6787.60262409231,10.50262049005816,-15.431877714778338,1.7456794616554778,-0.02763871365098312,0.012614143078625706,213.2919222567981,2,1.9768694362671357,6.91,False
160,337171257908661504,337171257908661504,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700599389,02410513+4256432 ,J024105.13+425643.1,40.271410730644675,42.94533150525119,14.32251,14.81419,205.84583,13.692377,417.1117,1.9916229702194959,0.023446854,1.0962712,35634.617141888324,26.00877,253,14.307687,14.780532,13.6791115,486.8717,492.19116,496.94843,487.04312,492.69525,498.2594,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.79985,0.01330657,14.97509,0.005302579,14.2365,0.002775752,14.03714,0.006669649,13.9121,0.01459705,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.934,0.026,12.472,0.035,12.418,0.025,AAA,222,111,000,1,12.354,0.024,12.413,0.024,12.163,0.354,8.607,,0000,0,AABU,0000,ASASSN-V J024105.13+425643.1,14.47,0.08,,ROT:    ,0.917,0.175,0.031000000000000003,4.708,0.052000000000000005,5337.2,36.16,-8.96,4.89,0.005769,0.06844,50.38,1,0.0,0.0,False
161,337172254341137280,337172254341137280,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700795894,02424911+4240147 ,                   ,40.70458852762764,42.67068430125111,15.504933,16.102423,52.8699,14.677486,41.923065,1.8720902157218262,0.04522336,1.1168807,12125.552569145522,28.92839,230,15.478113,16.06879,14.667776,513.62744,525.91925,539.0788,511.8738,525.1947,538.9862,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,16.52711,0.05083722,15.59809,0.0277175,15.15147,0.0223123,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.487,0.037,13.07,0.047,12.967,0.037,EAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.20600000000000002,0.067,4.349,0.098,5234.96,66.86,-41.81,7.24,0.026213999999999998,0.080196,28.97,1,0.0,0.0,False
162,337172288701093632,337172288701093632,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700796030,02425461+4241107 ,J024254.61+424110.7,40.72759653643889,42.68631947751327,13.179166,13.528415,195.97165,12.667821,374.2511,1.9540674387865575,0.031700827,2.1492867,102403.00913712359,96.24134,218,13.161585,13.500755,12.650908,492.5545,500.22714,507.18414,494.3794,502.95023,511.70004,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.94732,0.01446008,13.61732,0.005856888,,,,,12.95642,0.01748951,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.034,0.023,11.719,0.029,11.663,0.023,AAA,222,111,000,1,11.643,0.023,11.674,0.021,11.803,0.268,9.06,,0000,0,AABU,0000,                            ,,,,        ,,-0.022590037814578173,0.034879590888464936,4.395440865823446,0.05420893338214829,5967.416405007172,34.54919412298173,-8.70922284522102,3.445527360262691,,,60.3608159321923,2,2.3372852386694887,23.630000000000003,False
163,337174006687749504,337174006687749504,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700795449,02424773+4247429 ,J024247.73+424742.8,40.69890197692777,42.795261005599414,14.715499,15.248985,409.17804,14.0414715,649.0193,1.9730667175609642,0.035850752,1.1562961,24578.431171198074,26.851698,205,14.710981,15.23478,14.038786,490.9204,498.54907,505.77707,488.08008,497.03467,508.73715,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.188,0.024,12.69,0.033,12.59,0.026,AAA,222,111,000,1,12.57,0.024,12.634,0.026,12.653,,8.924,,0000,0,AAUU,0000,ASASSN-V J024247.74+424742.9,14.8,0.14,,ROT:    ,0.884,0.032,0.034,4.73,0.05500000000000001,5068.42,38.65,-14.18,5.3,0.0073549999999999996,0.096477,44.12,1,0.0,0.0,False
164,337175346717538304,337175346717538304,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700795452,02425954+4248235 ,J024259.54+424823.5,40.7481212020734,42.80655567346698,15.170338,15.951288,226.37799,14.316377,411.28836,2.088476429259795,0.0474796,1.550302,16239.332813690093,12.792928,231,15.160947,15.926291,14.29899,457.78232,467.9597,479.33948,449.4774,457.0155,462.44516,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.224,0.024,12.561,0.033,12.417,0.023,AAA,222,111,000,1,12.358,0.024,12.404,0.023,11.948,,8.823,,0000,0,AAUU,0000,                            ,,,,        ,,-0.248,0.05,4.555,0.071,4148.05,50.07,-10.86,5.71,,,31.01,1,0.0,0.0,False
165,337177167783677056,337177167784484480,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700730285,02423227+4249058 ,J024232.27+424905.9,40.634520012958504,42.81831806733217,14.659524,15.3031435,87.69807,13.889924,120.64103,1.949382350088715,0.035961475,1.1375406,26336.37589206671,49.488083,216,14.635977,15.263129,13.86265,492.53616,501.19537,509.11072,494.21823,502.92517,514.87573,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.86343,0.01709971,15.62234,0.005312626,14.64152,0.01128972,14.20285,0.01661485,14.00824,0.02148479,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.892,0.023,12.284,0.03,12.173,0.025,AAA,222,111,000,1,12.095,0.135,12.139,0.024,11.873,0.298,8.918,,0000,0,BABU,0000,                            ,,,,        ,,-0.16869225132808205,0.024046689949498837,4.510410331562557,0.03926877904245087,4636.421282286133,27.621449113802218,-11.87540666788789,3.713698898248647,,,77.21816496136127,2,0.2572503146837854,1.9100000000000001,False
166,337178851410839040,337178851410839040,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700730313,02424546+4252055 ,J024245.45+425205.5,40.6894239398221,42.86822041386461,15.107468,15.716688,314.6822,14.381549,394.3318,2.054039500919279,0.03567224,1.0304587,17304.549868541184,7.708996,212,15.091966,15.686558,14.365531,472.51755,478.72766,486.85126,469.33716,477.30222,487.5011,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.2617,0.01828318,15.98385,0.005391967,15.02045,0.01130565,14.66922,0.01662947,14.53543,0.02153326,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.508,0.029,12.961,0.036,12.82,0.024,AAA,222,111,000,1,12.775,0.025,12.823,0.028,11.976,,8.942,,0000,0,AAUU,0000,                            ,,,,        ,,-0.064,0.032,4.706,0.053,4681.47,37.09,-11.61,5.04,,,47.59,1,0.0,0.0,False
167,337179744764027776,337179744764027776,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661081048842581,02423629+4254314 ,J024236.29+425431.5,40.65125711104614,42.90875133514279,14.718083,15.253097,65.10027,14.035756,93.053,1.9868020497431433,0.02885656,1.0626265,24567.172072884245,52.68272,228,14.711479,15.248951,14.042176,490.08478,495.95563,503.03857,487.35947,493.8651,499.46457,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.224,0.028,12.697,0.036,12.566,0.023,AAA,222,111,000,1,12.428,0.025,12.461,0.024,11.913,0.352,8.871,,dd00,0,AABU,0000,                            ,,,,        ,,-0.09699999999999999,0.109,4.62,0.166,5020.15,102.7,-11.1,8.38,,,18.93,1,0.0,0.0,False
168,337189842231829632,337189846527930496,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700729998,02420254+4251515 ,J024202.54+425151.4,40.5106320288288,42.86432206265688,14.90477,15.464025,174.36328,14.204239,530.40204,1.961142513466662,0.031269368,1.0918804,20864.06050766232,12.685891,240,14.88887,15.442811,14.19378,490.11398,499.44766,506.83237,493.33585,501.29474,509.28287,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.8708,0.01722708,15.7711,0.005337706,14.86381,0.01129801,14.55962,0.01662531,14.41117,0.02152146,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.329,0.024,12.832,0.035,12.74,0.027,AAA,222,111,000,1,12.671,0.026,12.684,0.027,12.105,,9.212,0.512,0000,0,AAUC,0000,ASASSN-V J024202.55+425151.6,15.22,0.19,,ROT:    ,0.894,-0.006,0.031,4.673,0.052000000000000005,4875.7,36.56,-12.12,4.9,,,57.36,1,0.0,0.0,False
169,337190804304554880,337190804304554880,NGC1039 ,1.9536,0.0027,NGC1039      ,-9223372036854775808,1237661119700665551,02414490+4253563 ,J024144.91+425356.3,40.43715153407439,42.898997854230736,15.708932,16.619297,136.3923,14.770696,400.09872,2.0639907006922162,0.04796043,1.1141303,10028.316775734726,10.552525,235,15.684297,16.592234,14.751092,462.86615,475.40536,487.7703,451.537,459.14084,467.8135,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.86785,0.03360758,17.1007,0.01002498,15.69378,0.005138131,15.09565,0.005363141,14.78837,0.0194642,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.539,0.026,12.988,0.028,12.661,0.024,AAA,222,111,000,1,12.624,0.024,12.643,0.025,12.5,0.47,9.035,,0000,0,AACU,0000,                            ,,,,        ,,-0.4820000000000001,0.045,4.496,0.068,3923.73,40.78,-9.68,2.53,,,9.01,1,0.0,0.0,False
