,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
6590,598658242801192192,598658242801192192,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296401043,08495957+1055545 ,J084959.56+105554.4,132.49821509099482,10.931776889092067,14.35876,14.712749,998.05707,13.851274,1261.8712,1.0809411303374796,0.025409857,0.96833885,34375.1469064639,6.6390195,404,14.346755,14.689362,13.840156,872.8993,889.30347,907.4708,870.504,886.6145,906.3144,6377811981538167440,,,0,6377811981538167440,20.1584,0.1052,0,16.1802,0.01618479,14.79562,0.01512063,14.32686,0.01088567,,,14.13886,0.01108848,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.283,0.021,12.94,0.026,12.918,0.025,AAA,222,111,000,1,12.888,0.025,12.947,0.028,12.305,0.408,8.974,,0000,0,AACU,0000,                            ,,,,        ,
6591,598666115476482688,598666115476482688,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296597926,08520292+1059330 ,                   ,133.01214463330822,10.992506920414117,17.145632,18.00567,118.16501,16.167248,218.58311,1.4013491362707753,0.0761707,1.0186,2652.2100465694357,1.7722495,553,17.128347,18.02432,16.175611,660.8729,699.4901,739.9263,661.23846,689.53955,724.5619,6377811981540264901,21.4121,0.2903,0,6377811981540264901,21.2822,0.2317,0,21.0974,0.1245279,18.59971,0.02169958,17.20042,0.01888753,16.56076,0.01609309,16.1549,0.01633749,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.769,0.037,14.264,0.052,14.065,0.056,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
6592,598668039621875712,598668039621875712,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296532408,08510394+1058396 ,J085103.97+105839.5,132.76651173879472,10.97771117567727,19.697355,20.660574,6.791824,18.448885,45.7757,1.4285668507267544,0.41360322,1.0094358,258.4295946312134,0.76589036,438,19.656511,20.795319,18.5223,575.18805,741.82355,960.584,847.1114,990.3624,1173.8003,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.7193,0.05194214,20.09272,0.02719806,18.9396,0.01644422,18.2527,0.02717517,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.574,0.123,15.947,0.167,15.856,,BCU,220,110,000,1,16.05,0.061,15.899,0.177,12.252,,8.875,,0000,0,ABUU,0000,                            ,,,,        ,
6593,598671230782456192,598671230782456192,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296597937,08520735+1059351 ,J085207.32+105934.9,133.03059430326738,10.99309146791923,18.122742,19.063215,54.250996,17.106493,126.62998,1.1262529788860023,0.13498814,1.0287131,1092.2978820199303,1.02597,599,18.091515,19.083681,17.099657,806.9178,888.63464,1002.24695,797.2378,869.54047,957.5875,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,19.74091,0.02006746,18.24883,0.01854098,17.49439,0.01579741,17.04017,0.01784006,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.668,0.065,15.249,0.094,14.982,0.122,AAB,222,111,000,1,14.805,0.032,14.785,0.068,12.427,,8.813,,0000,0,AAUU,0000,                            ,,,,        ,
6594,598672639536652544,598672639536652544,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296663662,                 ,J085215.16+110337.2,133.06322217999139,11.060457113074946,19.920387,20.562138,16.883575,18.879696,33.320213,0.33298230903995185,0.5049183,1.0041335,211.00728763721258,0.6807762,504,19.876623,20.639961,18.93508,964.2561,1556.2393,2370.9983,2116.3813,2561.3823,2907.6863,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,19.97753,0.02077475,19.29418,0.01688914,18.81627,0.03515654,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,,,,,,,   ,-32768,-32768,   ,-2147483648,17.009,0.121,16.596,,12.188,,8.922,,0000,0,BUUU,0000,                            ,,,,        ,
6595,598673365381245312,598673365381245312,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296663250,08523346+1103402 ,J085233.45+110340.2,133.13944473355227,11.061198226088159,15.986864,16.54293,273.6409,15.282657,307.33694,1.1321288970654826,0.0464349,1.0345904,7683.527638267344,2.5290813,567,15.973465,16.521603,15.275143,828.8727,855.4618,882.4586,818.7193,846.3288,873.3372,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.96331,0.02282959,,,15.92953,0.01127875,15.62425,0.009921956,15.463,0.01292112,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.488,0.029,13.92,0.035,13.836,0.039,AAA,222,111,000,1,13.796,0.026,13.801,0.037,11.957,,8.705,,0000,0,AAUU,0000,                            ,,,,        ,
6596,598674391878434560,598674391878434560,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296663411,08522743+1106508 ,J085227.42+110650.9,133.11431063853524,11.114153288424923,16.213184,16.811451,244.59514,15.478639,339.3184,1.0897574916967305,0.04727872,0.95431083,6248.65984399866,2.3469021,559,16.197899,16.783785,15.471873,858.9231,896.1861,930.0762,835.9464,877.554,914.38,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.41502,0.02821685,17.09603,0.01790365,16.1653,0.01143351,15.82397,0.01008739,15.64706,0.01306435,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.594,0.031,14.018,0.033,13.863,0.049,AAA,222,111,000,1,13.838,0.026,13.902,0.039,11.903,,8.542,,0000,0,AAUU,0000,                            ,,,,        ,
6597,598676629556416512,598676629556416512,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296597749,08515152+1107163 ,J085151.51+110716.3,132.96468401255245,11.12120703658334,12.196221,12.710633,670.661,11.546935,1607.426,1.1652360035949512,0.017149681,1.2080905,251502.85103027482,38.67705,439,12.186009,12.680945,11.535552,832.88763,846.6244,858.3909,830.1641,843.51715,855.437,6377811981538168256,,,0,6377811981538168256,20.2106,0.1159,0,,,,,,,,,11.70872,0.01500862,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.694,0.02,10.262,0.021,10.182,0.018,AAA,222,111,000,1,10.101,0.022,10.166,0.02,10.051,0.068,8.866,,hh00,0,AAAU,0000,                            ,,,,        ,
6598,598677690413331328,598677690413331328,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296663384,08521701+1109022 ,J085216.99+110902.2,133.070848717095,11.150650990849224,18.026293,19.047493,37.942093,16.979206,107.56494,1.5209491572288845,0.14570199,1.035634,1191.6294510238777,1.1988857,477,17.997013,19.04646,16.981464,584.52893,637.5527,715.005,613.44794,660.7845,719.2905,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,21.96772,0.1516219,19.64637,0.02091378,18.20659,0.0125218,17.38269,0.0106303,16.92269,0.01514886,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.717,0.058,14.986,0.075,14.917,0.092,AAA,222,111,000,1,14.736,0.031,14.739,0.062,12.421,,9.094,,0000,0,AAUU,0000,                            ,,,,        ,
6599,598678141384872704,598678141384872704,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296663158,08522497+1110270 ,J085224.96+111027.0,133.1040179795693,11.174183351402808,14.216938,14.546235,845.5141,13.729351,1323.7816,1.1063878742375923,0.021278061,1.0477821,39168.14285933706,6.5645695,523,14.205034,14.524758,13.718232,853.001,872.3671,891.47424,855.10583,870.6057,887.98505,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.203,0.029,12.879,0.036,12.803,0.03,AAA,222,111,000,1,12.774,0.024,12.785,0.027,12.295,0.472,8.804,,0000,0,AACU,0000,                            ,,,,        ,
6600,598678656780963584,598678656780963584,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296663457,08520322+1110068 ,J085203.21+111006.2,133.01338093211947,11.168479197982425,19.363466,20.476358,14.735406,18.143639,44.955822,1.0136141856129588,0.33015677,0.9738146,351.7689305430897,0.84516436,470,19.321724,20.59225,18.180435,823.2088,1044.3959,1431.4331,721.7037,820.2848,949.70245,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.13037,0.03711693,19.74564,0.01885067,,,18.0218,0.02196936,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.786,0.145,16.217,0.225,15.808,,BDU,220,110,000,1,15.663,0.05,15.779,0.15,12.457,,9.056,,0h00,0,ABUU,0000,                            ,,,,        ,
6601,598679618853623936,598679618853623936,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735420953,                 ,J085213.18+111443.1,133.0550030895843,11.245349565869908,19.966553,20.86873,5.3745985,18.76054,35.187984,0.9391034064799074,0.52818435,1.0810794,204.5270483705108,0.7187773,448,19.91049,20.916298,18.835331,1014.2885,1788.0128,2612.097,1324.7411,1630.7644,1863.3992,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,20.36915,0.02963066,19.2347,0.02338661,18.55214,0.02787057,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,,,,,,,   ,-32768,-32768,   ,-2147483648,16.457,0.083,16.592,0.329,12.577,,8.808,,0000,0,ABUU,0000,                            ,,,,        ,
6602,598681577358785792,598681577358785792,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296532405,                 ,J085057.13+110432.9,132.73800298696457,11.075880073456416,19.850657,20.413433,11.744258,18.927208,23.075577,0.8169940992403393,0.48632586,1.0186447,225.4197646523941,0.7696412,410,19.804888,20.464342,19.003206,871.43634,1206.5995,1857.7549,2883.733,3256.2046,3710.127,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.10323,0.03569975,19.81328,0.02525738,19.3081,0.01879003,18.92935,0.04021031,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,,,,,,,   ,-32768,-32768,   ,-2147483648,17.227,0.148,16.899,0.398,12.352,,8.631,,0000,0,BCUU,0000,                            ,,,,        ,
6603,598683157906737408,598683157906737408,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296532423,08510982+1106385 ,J085109.78+110638.4,132.79082116617522,11.110723505981616,19.574879,20.59961,12.2886,18.37458,52.638977,1.070686284752755,0.34837,0.9933657,294.0333997430981,0.8662996,396,19.516375,20.67929,18.466354,770.7975,1061.0344,1515.38,894.2386,1071.961,1247.5635,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.49195,0.04177204,20.01333,0.02676927,18.84271,0.01624281,18.19947,0.02657337,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,17.148,0.211,16.358,0.256,16.002,0.27,CDD,222,111,000,1,15.937,0.058,15.88,0.183,12.498,,8.905,,0000,0,ABUU,0000,                            ,,,,        ,
6604,598685386994707712,598685386994707712,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08502372+1106246 ,J085023.70+110624.2,132.5988300563091,11.106777625161781,18.82146,19.99279,25.995443,17.745296,75.24624,0.5531372512804471,0.2428602,1.0246398,568.0395328381047,1.0537015,417,18.80142,19.956282,17.699741,1210.0948,1556.9309,2425.2473,820.9864,939.6799,1052.3671,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.421,0.114,15.594,0.12,15.533,0.164,BBC,222,111,000,1,15.255,0.038,15.386,0.1,12.156,,8.974,,0000,0,AAUU,0000,                            ,,,,        ,
6605,598686658305046400,598686658305046400,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735289347,08504543+1109165 ,J085045.43+110916.4,132.68931048253097,11.154591451855955,18.78665,20.107231,15.909462,17.600266,76.31367,1.2271045251729902,0.23027205,1.0197288,601.0473676597557,1.0839561,419,18.740095,20.21306,17.5773,711.9734,866.5506,1029.9679,575.6869,620.8569,718.0241,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,20.68139,0.02445599,19.27318,0.02144081,18.0627,0.01894387,17.40979,0.01576118,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.986,0.077,15.47,0.108,15.282,0.141,AAB,222,111,000,1,15.049,0.037,14.846,0.074,12.19,,8.769,,0000,0,AAUU,0000,                            ,,,,        ,
6606,598687865190906496,598687865190906496,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735288867,08503867+1112129 ,J085038.66+111212.8,132.66114740332202,11.20357829763775,14.027311,14.345044,731.8733,13.553535,1230.8873,1.1200838435032932,0.021323072,0.97085965,46653.83689634127,9.034507,420,14.015148,14.324351,13.543888,844.0991,857.23627,871.4008,844.7372,861.367,873.2453,6377811981538168593,,,0,6377811981538168593,19.2626,0.0654,0,15.68291,0.01817591,14.41445,0.01251986,14.0294,0.01781829,,,13.84313,0.01119074,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.047,0.024,12.717,0.024,12.649,0.023,AAA,222,111,000,1,12.656,0.023,12.672,0.026,11.896,,8.691,,0000,0,AAUU,0000,                            ,,,,        ,
6607,598688002629853440,598688002629853440,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735289178,08504855+1112046 ,J085048.53+111204.7,132.70230982736436,11.201309184171572,17.529207,18.453032,73.61282,16.564487,250.41222,1.145639883797634,0.10292058,0.95197546,1880.0627070080877,1.5799366,441,17.501936,18.419828,16.556349,780.34375,838.96655,905.8884,762.77264,815.9294,872.6192,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,21.43367,0.09290863,19.01169,0.01482361,17.62292,0.01840006,16.92911,0.0183382,16.5462,0.01311088,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.287,0.04,14.604,0.052,14.466,0.065,AAA,222,111,000,1,14.281,0.028,14.2,0.048,12.118,,8.77,,0000,0,AAUU,0000,                            ,,,,        ,
6608,598688449306444160,598688449306444160,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735288976,08505185+1115242 ,                   ,132.7160306255242,11.256733001728534,17.316208,18.160929,81.35277,16.378227,215.90367,1.170974242845721,0.08799793,0.94628865,2279.0959626504805,1.6930634,418,17.292961,18.174862,16.370413,791.4096,847.2662,905.6628,755.0484,801.7552,851.2077,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,21.36825,0.1075465,,,,,,,16.40606,0.0173722,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.259,0.045,14.49,0.042,14.38,0.063,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
6609,598688788609009664,598688788609009664,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296597873,08513186+1109092 ,J085131.86+110909.4,132.88275161476906,11.152532439734168,19.602238,20.773182,9.513121,18.40865,27.737658,1.3563805138287874,0.35986772,1.0288604,278.45006781808627,0.7741622,414,19.575499,20.65613,18.472677,623.74994,791.05176,1051.452,916.38855,1092.9943,1257.4424,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.53793,0.05211434,19.98356,0.02539058,18.82389,0.01803919,18.24596,0.02660913,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.678,0.125,16.359,0.241,15.769,,BDU,220,110,000,1,15.866,0.055,15.851,0.161,12.347,,8.513,,0000,0,ABUU,0000,                            ,,,,        ,
6610,598689411379091328,598689411379091328,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354571,08513890+1111389 ,J085138.90+111138.9,132.91211336290218,11.194159715952832,13.492874,13.790847,1105.3058,13.039155,1890.5184,1.163367787440378,0.016306639,0.9410938,76312.87483424913,12.937869,414,13.480872,13.772065,13.028606,817.50024,828.88666,839.95575,818.50134,830.5839,842.2545,6377811981538168547,,,0,-9223372036854775808,,,-32768,15.01074,0.01889681,,,,,,,13.34679,0.01492459,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.526,0.022,12.275,0.02,12.184,0.02,AAA,222,111,000,1,12.206,0.023,12.208,0.023,11.807,0.276,8.442,,0000,0,AABU,0000,                            ,,,,        ,
6611,598689480098560128,598689480098560128,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354788,08514593+1112025 ,J085145.92+111202.4,132.94138927635598,11.200702245538668,16.175806,16.75636,216.28508,15.459489,589.0889,1.2286231177333926,0.05124651,0.99919,6471.346750146893,2.5977008,432,16.15988,16.72882,15.447182,764.1267,791.3792,824.0601,761.29877,792.28784,816.3457,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.33298,0.02981577,,,16.09497,0.01713154,15.80861,0.02328292,15.62747,0.0155122,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.603,0.032,14.069,0.038,14.024,0.047,AAA,222,111,000,1,13.908,0.027,13.972,0.04,12.165,,8.842,,0000,0,AAUU,0000,                            ,,,,        ,
6612,598689754976482944,598689754976482944,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354471,08513058+1111006 ,J085130.58+111100.5,132.87744462053485,11.183516804385228,12.755581,13.043635,862.202,12.312858,1940.227,1.1746542811893945,0.01599062,0.9728026,150730.4143676925,31.215485,410,12.741864,13.025335,12.302259,818.7923,829.022,840.0275,815.9845,826.30005,836.65265,6377811981538168471,,,0,6377811981538168471,17.5345,0.0279,0,14.26303,0.01878389,,,,,,,12.61887,0.01488839,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.829,0.023,11.564,0.022,11.509,0.018,AAA,222,111,000,1,11.471,0.023,11.495,0.022,11.807,0.245,8.977,,0000,0,AABU,0000,                            ,,,,        ,
6613,598689926775182208,598689926775182208,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354395,08511679+1111239 ,J085116.78+111123.9,132.8199758637795,11.189995398190337,15.439061,15.905857,433.8704,14.820631,728.2701,1.1694703545022742,0.035329606,1.0681465,12723.79430641128,3.3682256,403,15.425825,15.8759775,14.810205,800.89386,821.1379,842.50653,801.9171,824.012,845.80133,6377811981538168559,,,0,6377811981538168559,22.2847,0.3627,0,17.88196,0.02182219,16.04985,0.009338456,15.36257,0.01708995,15.14382,0.02325066,15.03465,0.01520198,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.063,0.025,13.627,0.033,13.537,0.035,AAA,222,111,000,1,13.556,0.026,13.606,0.035,12.473,,8.711,,0000,0,AAUU,0000,                            ,,,,        ,
6614,598690025559424640,598690025559424640,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354716,08512532+1112422 ,J085125.30+111242.2,132.85549046943106,11.211740338505834,16.606314,17.299643,161.77449,15.802055,326.82947,0.9355622502989117,0.07070925,1.1363143,4362.4382253144995,2.287502,397,16.588043,17.273571,15.790395,965.85913,1027.8917,1092.1624,900.27814,949.0098,996.56335,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.15902,0.04126666,17.6694,0.009906571,16.56634,0.01721002,16.15845,0.02331385,15.93335,0.0157013,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.787,0.033,14.23,0.041,14.011,0.048,AAA,222,111,000,1,14.01,0.027,14.08,0.045,12.042,,8.714,,0000,0,AAUU,0000,                            ,,,,        ,
6615,598690029854388864,598690029854388864,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354874,08512768+1112259 ,J085127.67+111225.8,132.865327978914,11.207192270593207,19.563585,20.38878,12.867056,18.380795,41.313557,1.2893364658035378,0.38671085,1.0229774,290.2265884404918,0.8526139,403,19.530523,20.620996,18.446894,693.887,985.81396,1783.9644,970.9,1134.619,1303.4478,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,21.32692,0.03509072,19.85295,0.02401286,18.85542,0.02501574,18.30568,0.02528297,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,16.782,0.15,16.321,,16.807,,BUU,200,100,000,1,16.237,0.069,15.945,0.165,11.867,,8.845,,0000,0,ABUU,0000,                            ,,,,        ,
6616,598691610402318208,598691610402318208,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735420349,08520201+1116223 ,J085202.01+111622.2,133.008416580504,11.272863854135988,18.1704,19.16044,49.86772,17.138994,101.50995,1.0717957591500828,0.16536164,1.0450493,1047.8206415115792,1.2271298,446,18.13665,19.207338,17.146748,814.03796,945.4887,1128.7803,751.26447,833.28394,941.64307,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,22.29527,0.1652701,19.74178,0.01770695,18.31712,0.02056343,17.55075,0.02092135,17.10171,0.01642827,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.822,0.069,15.134,0.088,15.075,0.109,AAB,222,111,000,1,14.846,0.034,14.726,0.071,12.119,,8.865,,0000,0,AAUU,0000,                            ,,,,        ,
6617,598691885280238464,598691885280238464,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735354652,08514578+1115215 ,J085145.77+111521.5,132.9407428278165,11.255992661945466,15.112228,15.531276,390.17468,14.540344,790.4339,1.1253907396186151,0.030795395,0.92893887,17161.988700551574,4.043635,376,15.100947,15.507179,14.533425,840.619,860.3851,883.4892,835.1865,863.29016,884.1073,6377811981538169025,,,0,6377811981538169025,21.7877,0.2902,1,17.32375,0.02049646,15.66727,0.009299504,15.03667,0.01707177,,,14.79345,0.0151373,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.909,0.026,13.541,0.028,13.511,0.037,AAA,222,111,000,1,13.42,0.025,13.412,0.031,12.493,0.521,8.956,,0000,0,AACU,0000,                            ,,,,        ,
