,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
158,604701953276603520,604701953276603520,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833533973,08514851+1125375 ,J085148.50+112537.5,132.95211654945882,11.427119201838705,12.977118,13.277821,1153.9897,12.5176525,1306.7493,1.1563356285063975,0.026025204,1.4402684,123040.69820654382,31.307606,399,12.962245,13.259376,12.506748,825.7259,840.97327,860.43286,820.4456,837.4237,859.62146,6377811980464424569,,,0,6377811980464424569,17.8252,0.0317,0,14.58448,0.01297087,,,,,,,12.82071,0.01451131,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.994,0.023,11.747,0.022,11.648,0.02,AAA,222,111,000,1,11.623,0.024,11.64,0.021,11.898,0.29,8.993,,0000,0,AABU,0000,                            ,,,,        ,,-0.06856027819336127,0.006304271975042876,4.074307144048334,0.010162865847217617,6105.940590865054,9.224125573880968,34.903485055131036,0.2919359676194546,-0.03166993581624259,0.005228423805419993,12,1.1442273368291414,1.7800000000000011,False
159,604703052788343296,604703052788343296,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534249,08522003+1127362 ,J085220.02+112736.1,133.08347048747274,11.460072491936142,12.250184,12.756382,1264.6663,11.610283,1816.4984,1.1764006095470585,0.014397255,0.90871274,239212.35002305653,37.183346,434,12.240408,12.724093,11.599232,828.20294,836.79535,846.6026,824.97595,837.71515,850.68335,6377811980464424714,,,0,6377811980464424714,20.0869,0.1068,0,15.00245,0.01306893,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.839,0.026,10.383,0.032,10.253,0.018,AAA,222,111,000,1,10.189,0.023,10.259,0.02,10.295,0.073,8.932,0.494,0000,0,AAAC,0000,                            ,,,,        ,,0.011833272181829323,0.007919562570221902,3.439127872627089,0.012817830637915627,4970.094888135025,11.788787029514214,33.6650267375462,0.32786993126624453,0.01757356757301229,0.016504583645993654,17,0.9083558272311679,1.8699999999999974,False
160,604703499464932736,604703499464932736,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833599528,08523075+1129056 ,J085230.75+112905.6,133.12815092096295,11.48491329149879,14.313306,14.654982,603.144,13.81554,1073.0446,1.1471978798789568,0.026187034,0.9770181,35854.894264356466,7.3771367,382,14.300996,14.631618,13.804988,821.1124,839.54736,857.3466,827.6935,843.81665,862.03345,6377811980464424839,,,0,6377811980464424839,20.0162,0.1028,0,16.09141,0.01027747,,,,,14.13896,0.01331605,14.09754,0.0106309,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.306,0.024,12.968,0.031,12.886,0.03,AAA,222,111,000,1,12.855,0.024,12.87,0.027,12.213,0.404,8.436,,0000,0,AACU,0000,                            ,,,,        ,,-0.10287678855325914,0.01750859430119436,4.384107231234534,0.029747521575217373,5814.7031842183915,24.221152220755428,31.850915787778757,0.775377983715962,0.04894988603745867,0.01919445030831094,2,0.1839944483083449,0.28999999999999915,False
161,604703941846497280,604703941846497280,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534168,08520906+1128016 ,                   ,133.03773741501936,11.467116887239733,13.153452,13.442189,736.023,12.701125,890.1883,1.1452746975719046,0.016563317,1.0543612,104374.0997396668,19.196154,407,13.140885,13.424926,12.692524,829.20386,843.15894,856.5961,828.2605,839.44525,850.6257,6377811980464424762,,,0,6377811980464424762,18.0452,0.0359,0,14.72856,0.01299196,,,,,,,12.99963,0.01452138,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.119,0.026,11.896,0.041,11.839,0.024,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.10350879205765898,0.009589227159623794,4.074650129140866,0.015417768684402228,6043.773184827433,14.002630648499752,34.61714147337909,0.4279981338117989,0.026042614474052227,0.009554920889656244,5,11.03512733131393,22.880000000000003,False
162,604704560321786368,604704560321786368,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534238,08521473+1131073 ,J085214.73+113107.3,133.0614143006403,11.518715597155243,12.688679,12.96656,1215.812,12.256855,1380.2325,1.143756697211575,0.01557236,0.9283941,160256.03680348978,27.852732,440,12.675331,12.950386,12.247072,840.0475,851.68195,862.9904,839.3655,849.0369,858.2102,6377811980464424907,,,0,6377811980464424907,17.2566,0.025,0,14.20973,0.01291941,,,,,,,12.57861,0.01450431,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.787,0.023,11.511,0.029,11.461,0.018,AAA,222,111,000,1,11.457,0.023,11.483,0.022,11.448,0.194,9.03,,0000,0,AABU,0000,                            ,,,,        ,,-0.07564947434433354,0.011290453299471247,4.024043432759793,0.018238079490555555,6282.539251962498,16.56270441303741,34.21579326186283,0.4945344833810095,-0.034418568226589716,0.008961798760489519,7,1.5092655746635213,2.779999999999994,False
163,604704770775147520,604704770775147520,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534202,08521097+1131491 ,J085210.96+113149.1,133.0457147455888,11.530342291365338,10.585022,11.1846,1406.112,9.87886,2052.0688,1.1698836129931296,0.01430661,0.94434613,1096807.7096832152,121.07555,451,10.587041,11.162599,9.869245,818.74036,830.26276,837.84125,817.83923,828.2991,839.8754,6377811980464425028,,,0,6377811980464425028,19.8864,0.0982,0,13.97184,0.01290141,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,8.921,0.027,8.388,0.071,8.252,0.018,AAA,111,111,000,1,8.174,0.023,8.277,0.021,8.184,0.021,7.964,0.213,0000,0,AAAB,0000,                            ,,,,        ,,0.01696899491351073,0.01569219333053605,2.703915986250602,0.024938459151244954,4596.850185006174,23.369074244500272,33.010464173856704,0.6674470533516512,0.03845286598954229,0.05716064355539849,11,0.0002490249008144746,2.490000000000002,True
164,604705011293412992,604705011293412992,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735551030,08525650+1125224 ,J085256.50+112522.3,133.2354614611945,11.42287589499484,12.920524,13.207113,938.16376,12.477433,1226.8757,1.2217942403975317,0.019771341,1.0454277,129643.0926593756,24.168827,514,12.905494,13.188539,12.467602,784.0875,797.4096,812.9754,779.3074,791.7852,807.90704,6377811980464424516,,,256,6377811980464424516,17.6706,0.0306,0,14.45225,0.01225017,,,,,,,12.77062,0.01999026,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.986,0.024,11.721,0.031,11.687,0.021,AAA,222,111,000,1,11.652,0.023,11.686,0.022,11.937,0.388,8.766,,0000,0,AACU,0000,                            ,,,,        ,,-0.0891060594289956,0.010408513092472352,3.9639978176737904,0.017020564698110505,6080.837968943599,14.842231484483273,32.46001599956369,0.47735275425768064,-0.0324344803636283,0.011082040502258248,7,0.8087551013727378,1.4699999999999989,False
165,604705969071060224,604705969071060224,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833665076,08530920+1129479 ,J085309.19+112947.9,133.28833250815757,11.49666419874896,12.732616,13.011685,964.9964,12.2972355,1706.185,1.1766418961861735,0.017061753,1.0282829,153963.71832972558,27.174862,530,12.718821,12.994435,12.2879305,815.96136,827.6426,839.4531,815.71625,828.5749,842.1617,6377811980464424844,,,0,6377811980464424844,17.3055,0.0266,0,14.24024,0.008752158,,,,,,,12.59574,0.01310975,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.838,0.023,11.613,0.031,11.53,0.021,AAA,222,111,000,1,11.495,0.023,11.541,0.021,11.396,0.212,8.672,,0000,0,AABU,0000,                            ,,,,        ,,-0.06625255556050326,0.007465006935490821,3.984284335993547,0.01209660811424082,6242.418752753105,11.045077271643912,34.810939887856804,0.35282604028026626,-0.058266522043024856,0.006028345452983853,11,3.0295219758851153,5.829999999999998,False
166,604708202453409408,604708202453409408,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833730569,08533206+1134467 ,J085332.06+113446.6,133.38361855248942,11.57965914834649,12.895374,13.182065,1151.1948,12.451705,1356.0392,1.162679488739614,0.019719785,0.96313643,132689.39941303592,20.259968,552,12.880277,13.164553,12.441619,823.6313,836.2069,851.79034,826.7474,838.73645,851.7411,6377811980464425211,,,0,6377811980464425211,17.716,0.0321,0,14.44408,0.01275468,,,,,,,12.75338,0.0151852,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.968,0.021,11.704,0.028,11.66,0.022,AAA,222,111,000,1,11.601,0.023,11.629,0.022,11.257,0.201,8.779,,0000,0,AABU,0000,                            ,,,,        ,,-0.07168214664152754,0.008787627038392682,3.981070359883873,0.014452777345552685,6167.392633072435,12.476908113915586,33.14213497346437,0.35160665557920456,-0.02612256485968689,0.007692918187423916,11,2.635752253331322,4.270000000000003,False
167,604708992727391488,604708992727391488,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833665278,08532566+1135568 ,J085325.65+113556.8,133.35692325576994,11.59914166384673,13.396476,13.68554,1273.1803,12.950125,1364.0292,1.1541648812691807,0.017567553,1.0141546,83432.48292402814,12.864871,536,13.384029,13.667633,12.940867,823.95996,835.25275,850.25256,823.04224,834.31134,847.67645,6377811980464425299,,,0,6377811980464425299,18.2663,0.0424,0,14.94605,0.008915789,13.71729,0.01804742,,,,,13.24786,0.0131339,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.453,0.021,12.167,0.026,12.137,0.023,AAA,222,111,000,1,12.109,0.022,12.134,0.023,12.261,0.444,8.927,,0000,0,AACU,0000,                            ,,,,        ,,-0.1760273099111175,0.016578194190607763,4.078537220352922,0.0269380320423306,6054.46896758541,22.148805529595677,30.511479458400355,0.5659956674022312,0.027,0.015362999999999998,3,4.761417728910354,6.329999999999998,False
168,604711539643602816,604711539643602816,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833599607,08523595+1137247 ,J085235.96+113724.6,133.14984071634976,11.62354532206184,14.841743,15.241959,697.9498,14.283127,783.75256,1.1685711653978457,0.027924476,1.1362709,22021.935436939235,4.419415,459,14.830228,15.218017,14.272186,805.3283,821.9693,844.97253,812.52545,829.11633,845.69904,6377811980464425514,,,0,6377811980464425514,20.8732,0.1726,0,16.85769,0.01109058,15.34009,0.01553321,14.79796,0.01393284,14.6136,0.01333433,14.53281,0.0107197,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.603,0.024,13.192,0.036,13.137,0.035,AAA,222,111,000,1,13.1,0.023,13.144,0.029,12.134,,8.689,,0000,0,AAUU,0000,                            ,,,,        ,,-0.068,0.030999999999999996,4.569,0.05000000000000001,5558.24,38.47,48.8,1.23,,,1,0.0,0.0,False
169,604713463788946432,604713463788946432,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833665110,08530022+1140525 ,                   ,133.25093148043567,11.681247859670242,14.867804,15.268503,580.3306,14.303835,666.7798,1.1808788165018222,0.02816354,1.0419283,21484.716775844132,4.227684,482,14.857042,15.241033,14.294492,800.65466,818.1311,836.9548,797.8061,816.8357,832.41943,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.0904,0.01594681,,,,,,,14.59037,0.01396777,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.541,0.052,13.204,0.071,13.22,0.069,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,0.015808664259927798,0.02271181883516695,4.448822281167108,0.03769247685773764,5480.488375223347,29.628142464186297,32.93386548235406,0.7226913525504207,0.079,0.031829,2,0.09648749700272681,0.14000000000000057,False
170,604735007344961792,604735007344961792,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833730676,08535022+1143078 ,J085350.22+114307.8,133.45927321300906,11.71885799110277,12.457849,12.762565,1582.3497,11.996844,1874.385,1.196853307355594,0.01459379,0.94164515,198103.28870808872,32.80008,554,12.445138,12.744308,11.986253,808.9046,818.3249,828.4868,804.6619,815.4507,826.74365,6377811980464425938,,,0,6377811980464425938,17.4176,0.0279,0,14.08289,0.01270761,,,,,,,12.29003,0.01469203,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.457,0.022,11.19,0.026,11.155,0.023,AAA,222,111,000,1,11.12,0.023,11.15,0.021,10.999,0.145,8.261,,0000,0,AABU,0000,                            ,,,,        ,,-0.09001472515009064,0.011998943562253488,3.9873367601427234,0.018852726306196572,6161.62625258909,17.896787228112572,34.36396405407167,0.5457524486717203,-0.03660132261295368,0.009416392652239676,8,1.8657591174688102,3.8699999999999974,False
171,604745487065095680,604745487065095680,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272553047,08540246+1152331 ,J085402.46+115233.0,133.51027034555293,11.875867677947879,14.814082,15.212567,761.7822,14.260112,1099.4667,1.1172368189789983,0.024965385,0.98189217,22598.659167600996,3.73861,586,14.80216,15.18757,14.250725,840.45264,859.01886,883.0548,841.93976,860.5692,885.32635,6377811979390681446,,,0,6377811979390681446,21.2911,0.2143,0,16.86587,0.03133621,15.31851,0.02031588,,,14.5964,0.01279891,14.52086,0.0229484,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.648,0.026,13.286,0.031,13.222,0.032,AAA,222,111,000,1,13.174,0.025,13.212,0.03,12.428,,8.422,,0000,0,AAUU,0000,                            ,,,,        ,,0.16899999999999998,0.057,4.498,0.09300000000000001,5601.17,68.52,33.48,1.34,,,1,0.0,0.0,False
172,604891550313644672,604891550313644672,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833533988,08514236+1132069 ,J085142.35+113207.0,132.9264970038744,11.535312717610223,13.066247,13.359311,1152.3705,12.6114435,1199.9225,1.1928781905188317,0.01726035,1.0954857,113404.714407119,26.690292,407,13.050789,13.340482,12.60132,801.0748,809.8157,821.1075,800.2526,810.629,820.8196,6377811980464425008,,,0,6377811980464425008,17.9738,0.0346,0,14.66353,0.01298037,,,,,,,12.91298,0.01451431,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.174,0.023,11.86,0.022,11.802,0.021,AAA,222,111,000,1,11.759,0.024,11.778,0.023,11.67,0.252,8.801,,0000,0,AABU,0000,                            ,,,,        ,,-0.05045760339514717,0.006184522212654917,4.021627692427216,0.010139478109579096,6049.830441800218,8.97908601192684,34.04451509937527,0.2893145657843036,-0.0159478096691121,0.006681275880740897,13,2.435591078759011,3.6799999999999997,False
173,604891923975026816,604891923975026816,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534051,08515287+1129567 ,J085152.87+112956.7,132.97031686976788,11.499121689767534,13.077544,13.36866,1099.014,12.627458,1234.5153,1.0905656099421337,0.017034695,1.125874,112087.76526158891,18.22165,444,13.063472,13.349937,12.616427,873.74316,883.6576,895.66876,868.16754,880.6362,894.5119,6377811980464424858,,,0,6377811980464424858,17.8074,0.0319,0,14.64518,0.0129767,,,,,,,12.93203,0.01459584,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.12,0.022,11.873,0.022,11.802,0.02,AAA,222,111,000,1,11.772,0.023,11.808,0.022,12.012,0.341,8.9,,0000,0,AABU,0000,                            ,,,,        ,,-0.14231537416530185,0.007125352227797192,4.060805147650327,0.011667331461370473,6062.295176034995,10.49743442816921,30.132305875285954,0.35083827795670586,0.01678720058146876,0.010217790177536656,8,11.77128996018417,23.659999999999997,False
174,604893165221336064,604893165221336064,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534068,08514992+1133184 ,J085149.91+113318.4,132.95800399363657,11.555147331352922,12.581479,12.876506,1165.6786,12.132479,1649.2556,1.1425857273235593,0.014805994,0.8875688,176732.033883572,33.37907,415,12.569078,12.858162,12.121825,839.6827,850.9233,862.7397,844.62036,854.1446,864.0705,6377811980464425084,,,0,6377811980464425084,17.5652,0.0285,0,14.20161,0.01291522,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.632,0.022,11.372,0.022,11.319,0.02,AAA,222,111,000,1,11.272,0.023,11.299,0.021,11.135,0.143,8.46,,hh00,0,AABU,0000,                            ,,,,        ,,0.023461625539244278,0.00797084381567487,3.971730085448558,0.01249612844543509,6156.028273095704,11.98231843936455,33.5487853264542,0.4047291483844636,-0.03455649421125565,0.006546970847037806,8,0.9253416482085813,1.4199999999999946,False
175,604893676321680128,604893676321680128,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833534142,08515525+1135334 ,J085155.23+113533.5,132.98020226181737,11.592650922083795,13.902805,14.211182,1183.9089,13.437174,1249.9915,1.126502588701083,0.019434972,0.9991286,52304.27739786448,9.124807,433,13.891024,14.193909,13.427225,838.6991,854.39703,869.3899,841.53827,853.87256,869.5956,6377811980464425329,,,256,6377811980464425329,19.0066,0.0586,0,15.53168,0.01323174,14.26677,0.01231976,,,13.74542,0.0130787,13.71941,0.01456868,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.918,0.023,12.696,0.023,12.551,0.024,AAA,222,111,000,1,12.54,0.023,12.572,0.024,12.261,0.452,8.986,,0000,0,AACU,0000,                            ,,,,        ,,-0.136,0.019,4.24,0.033,5972.5,26.94,32.44,1.16,0.06899999999999999,0.046171,1,0.0,0.0,False
176,604894638394355584,604894638394355584,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833468581,08511405+1133306 ,J085114.03+113330.4,132.80852082974755,11.558496335558383,13.183811,13.471143,1017.8296,12.737117,1148.2583,1.1644582829236667,0.016416382,1.0057771,101645.25137710066,23.19722,363,13.169649,13.453252,12.727606,816.5323,827.3444,838.67126,810.6127,824.0073,833.7845,6377811980464425102,,,0,6377811980464425102,17.8817,0.033,0,14.72868,0.01603588,13.5207,0.01352911,,,,,13.04363,0.01790145,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.274,0.022,12.028,0.023,11.941,0.02,AAA,222,111,000,1,11.913,0.024,11.938,0.024,12.166,0.382,8.724,,0000,0,AACU,0000,                            ,,,,        ,,-0.10009294343092605,0.00923527792871498,4.063588814331623,0.01529673247973672,6089.917223847898,12.905601479599506,34.77454214497918,0.3582384091100498,-0.04080935235430539,0.01064936963383543,7,1.0794997277645177,1.3900000000000006,False
177,604894707113832704,604894707113832704,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124833468661,08512593+1133001 ,J085125.93+113300.0,132.85807509878828,11.550021877314126,12.5743,12.868758,1285.2827,12.1224985,1179.0011,1.1060934570050205,0.017198158,0.9031639,178098.87839896,30.500238,373,12.560714,12.850648,12.113398,865.8965,880.7361,892.6877,866.33966,877.7808,891.38367,6377811980464425058,,,0,6377811980464425058,17.4165,0.0265,0,14.1511,0.01595926,,,,,,,12.40844,0.01788483,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.635,0.022,11.403,0.02,11.3,0.02,AAA,222,111,000,1,11.273,0.024,11.299,0.021,11.326,0.178,8.706,,0000,0,AABU,0000,                            ,,,,        ,,-0.04937006608189287,0.008199980464254799,3.9164735498604553,0.01298843870531094,6139.590094167651,12.651190136139567,35.604638291712114,0.3918402677120585,-0.020001960043948008,0.010291064410305565,6,0.5540479003118247,0.8299999999999983,False
