Unnamed: 0,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
1693,249203180864918656,249203180864918656,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03273756+4816226,J032737.60+481622.3,51.90662800342593,48.27295401969096,7.9307456,7.9987545,7.840779,5.773258176961702,0.03108328,1.0526164,12509307.519126814,4829.9033,389,7.9442835,7.9874907,7.8338056,171.58801,172.38214,173.37578,171.36131,172.39104,173.38492,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03273756+4816226,7.691,0.023,7.688,0.02,7.643,0.02,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2054,441597958877235840,441597958877235840,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03281858+4957105,J032818.59+495710.1,52.07742749276122,49.95287389734656,8.086543,8.17756,7.9153066,5.555217610291494,0.044316843,1.5034468,10820235.333693504,3230.6582,519,8.101775,8.1635895,7.9103703,177.36037,178.92947,180.24649,177.9939,179.11894,180.41042,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03281858+4957105,7.649,0.021,7.609,0.036,7.544,0.024,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,ASASSN-V J032818.54+495710.2,8.73,0.81,,VAR     ,0.358
2006,441480414211324032,441480414211324032,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03251002+4915057,J032510.04+491505.3,51.29177687468449,49.25153759625845,8.1357765,8.203952,8.042972,5.634134808801449,0.026736125,1.0070292,10351012.523967285,3647.9824,331,8.14991,8.192924,8.035589,175.67355,176.54047,177.31865,175.88652,176.59927,177.47218,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03251002+4915057,7.887,0.019,7.901,0.023,7.873,0.017,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
1520,243096832581342848,243096832581342848,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03263263+4715591,J032632.67+471558.8,51.63606692985693,47.26642466035335,8.139169,8.245387,7.9801373,5.862283795235813,0.03295014,0.933924,10324086.717411583,3228.7078,318,8.152738,8.233938,7.9758654,168.67097,169.61287,170.58084,168.54372,169.75629,170.72755,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03263263+4715591,7.797,0.026,7.799,0.069,7.726,0.026,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
1615,248886006119502336,248886006119502336,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670961634738727,03332225+4725193,J033322.27+472519.0,53.34272023794895,47.42204879935033,8.180765,8.272397,8.055774,5.861986021831812,0.03073891,1.0179907,9945428.020875975,2977.74,364,8.193308,8.25785,8.044343,168.49313,169.50221,170.41254,168.5917,169.6775,170.61136,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03332225+4725193,7.862,0.02,7.855,0.026,7.82,0.023,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2007,441481170120133120,441481170120133120,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03252071+4918581,J032520.73+491857.9,51.33634360328058,49.31616760691065,8.395041,8.497699,8.243151,5.684302559823747,0.023253633,0.88084555,8176725.05088866,2701.2432,362,8.405918,8.484613,8.235941,174.43733,175.04533,175.65086,174.2505,175.04343,175.6074,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03252071+4918581,8.037,0.02,8.035,0.024,7.998,0.018,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2027,441519068918837376,441519068918837376,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03283797+4923155,J032838.00+492315.2,52.15827020521602,49.38763184837834,8.399559,8.48625,8.274873,5.601062253700818,0.022168513,0.8458007,8136872.989772429,2338.429,451,8.411223,8.474685,8.266935,177.0043,177.53198,178.2236,176.88393,177.57808,178.28168,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03283797+4923155,8.07,0.019,8.048,0.026,8.047,0.027,AAA,111,111,000,1,J032838.00+492315.2,8.005,0.025,8.025,0.02,8.022,0.02,8.027,0.202,0h00,0,AAAB,0000,,,,,,
1690,249199882330077312,249199882330077312,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03261060+4813182,J032610.63+481317.9,51.544217894176064,48.22174883210133,8.47145,8.578809,8.313754,5.82591194651143,0.024340004,1.0004157,7620934.211387222,1989.3206,363,8.482347,8.564612,8.307827,170.19385,170.9065,171.56635,170.01112,170.70656,171.4215,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03261060+4813182,8.09,0.018,8.067,0.023,8.073,0.019,AAA,112,111,000,1,J032610.63+481317.9,8.006,0.025,8.038,0.02,8.077,0.021,7.935,0.211,0h00,0,AAAB,0000,,,,,,
2037,441550130122002688,441550130122002688,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03311465+4942224,J033114.69+494222.1,52.811169841514335,49.70624156974113,8.570263,8.678655,8.413196,5.479461832241343,0.023809588,1.0718143,6966968.326611369,1738.0651,495,8.579758,8.662825,8.4036665,180.8145,181.65765,182.4785,180.6525,181.52042,182.39252,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03311465+4942224,8.185,0.021,8.145,0.047,8.089,0.023,AAA,111,111,000,1,J033114.69+494222.1,8.091,0.022,8.097,0.018,8.028,0.023,7.501,0.15,hh00,0,AAAB,0000,,,,,,
2042,441560399381392768,441560399381392768,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03313016+4954073,J033130.20+495407.2,52.87576856577998,49.90207979477248,8.726149,8.866376,8.517833,5.707023911338103,0.021127054,0.95342296,6038466.715480392,1311.6647,471,8.73505,8.849985,8.510354,173.85413,174.47974,175.1419,173.68994,174.3604,175.10211,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03313016+4954073,8.223,0.023,8.137,0.045,8.174,0.024,AAA,111,111,000,1,J033130.20+495407.2,8.129,0.024,8.139,0.021,8.122,0.022,8.217,0.252,0000,0,AAAB,0000,,,,,,
1621,248924970062339200,248924970062339200,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03303397+4737414,J033034.00+473741.1,52.641619103247,47.62818872332402,8.731082,8.88639,8.490464,5.532687281375312,0.02088708,0.91117376,6001847.150562915,1681.2983,406,8.741654,8.874208,8.482749,179.178,179.81291,180.44995,179.11548,179.74916,180.55038,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03303397+4737414,8.194,0.032,8.091,0.045,8.079,0.036,AAA,111,111,000,1,J033034.00+473741.1,8.02,0.024,8.045,0.021,7.983,0.021,7.557,0.147,hh00,0,AAAB,0000,ASASSN-V J033034.12+473739.9,9.06,0.58,,VAR     ,0.29
1712,249282345698854272,249282345698854272,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03342158+4839359,J033421.60+483935.5,53.58994034203017,48.65996343373253,8.753431,8.897917,8.534657,5.903747592889976,0.023156699,1.201214,5886687.05509541,1432.7211,425,8.76269,8.883579,8.528231,167.84932,168.39612,169.05768,168.0283,168.55777,169.10226,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03342158+4839359,8.233,0.023,8.215,0.036,8.163,0.029,AAA,111,111,000,1,J033421.60+483935.5,8.132,0.023,8.158,0.02,8.147,0.022,7.851,0.186,0000,0,AAAB,0011,,,,,,
1516,243068661892483968,243068661892483968,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03253766+4701142,J032537.67+470114.0,51.40690870395552,47.02064177915325,8.904592,9.058365,8.672247,5.618431973882181,0.018528836,0.9773683,5127841.969967424,1182.7462,403,8.91253,9.0441265,8.662431,176.57045,177.10501,177.58862,176.4706,177.02278,177.62444,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03253766+4701142,8.377,0.026,8.329,0.042,8.295,0.02,AAA,111,111,000,1,J032537.67+470114.0,8.24,0.023,8.252,0.02,8.237,0.023,8.428,0.295,hh00,0,AAAB,0000,,,,,,
1778,435152793514701952,435152793514701952,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03124265+4750190,J031242.67+475018.7,48.17772577134177,47.83860255503357,8.912741,9.092836,8.634354,5.880570846855528,0.01646629,0.919137,5086251.293133988,976.0102,562,8.921372,9.080392,8.62862,168.80777,169.21799,169.7618,168.70778,169.26318,169.6543,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03124265+4750190,8.325,0.02,8.244,0.023,8.151,0.027,AAA,111,111,000,1,J031242.67+475018.7,8.129,0.023,8.145,0.02,8.132,0.022,8.142,0.237,0000,0,AAAB,0000,,,,,,
2063,441645237877148672,441645237877148672,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03241916+4913164,J032419.20+491316.2,51.07992707797846,49.2212588296003,8.915356,9.09813,8.63656,5.519179188383537,0.040460818,1.8276392,5076597.146159774,1320.6451,348,8.923435,9.082783,8.6287365,178.74797,180.17593,181.75746,179.00897,180.29065,181.76416,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03241916+4913164,8.293,0.018,8.18,0.042,8.113,0.026,AAA,111,111,000,1,J032419.20+491316.2,8.091,0.023,8.113,0.021,8.128,0.022,8.114,0.277,0000,0,AAAB,0000,ASASSN-V J032419.21+491317.6,10.17,1.88,,VAR     ,0.342
2086,441696330807527808,441696330807527808,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03250437+4947435,J032504.38+494743.2,51.26817585061181,49.79540230919955,8.972591,9.163507,8.682295,5.743320887432667,0.027969152,1.4775928,4815206.718114268,931.36536,418,8.980829,9.148071,8.675249,172.34425,173.10083,173.88365,172.3922,173.2737,174.17818,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03250437+4947435,8.337,0.024,8.236,0.029,8.175,0.018,AAA,112,111,000,1,J032504.38+494743.2,8.112,0.022,8.131,0.019,8.113,0.022,8.196,0.22,ddd0,0,AAAB,0000,,,,,,
1817,435429011448232064,435429011448232064,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03213023+4829379,J032130.25+482937.6,50.37598167074336,48.49385681708301,9.080628,9.2988405,8.751858,5.746344754986147,0.015500428,0.8498842,4360983.6318297805,859.8527,347,9.088406,9.283798,8.743997,172.59377,173.10426,173.55304,172.67789,173.12022,173.592,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03213023+4829379,8.365,0.019,8.275,0.045,8.186,0.021,AAA,111,111,000,1,J032130.25+482937.6,8.155,0.023,8.168,0.019,8.152,0.022,8.536,0.357,0000,0,AAAC,0000,,,,,,
2014,441494192468393728,441494192468393728,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03294686+4900342,J032946.88+490033.9,52.44525660839217,49.00950570470314,9.085546,9.379183,8.661999,5.935288097628515,0.039047424,2.2617767,4333503.167360618,775.25574,429,9.095269,9.363663,8.655436,166.96571,168.04012,169.31752,166.30084,167.63635,168.78027,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03294686+4900342,8.153,0.023,7.931,0.036,7.869,0.021,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2213,443683698074526976,443683698074526976,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03403451+5200300,J034034.53+520029.9,55.143848854975445,52.00839069031455,9.090114,9.273887,8.809813,5.474254951321728,0.01720779,0.93258864,4326771.769532471,840.416,377,9.096957,9.259084,8.802034,181.07674,181.7238,182.32968,181.37006,181.82202,182.33696,-9223372036854775808,,,-32768,6372886117908218906,15.9708,0.0201,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03403451+5200300,8.454,0.021,8.375,0.042,8.365,0.023,AAA,111,111,000,1,J034034.53+520029.9,8.297,0.023,8.307,0.019,8.299,0.023,8.162,0.251,0000,0,AAAB,0000,,,,,,
2070,441653243696011392,441653243696011392,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03215861+4912535,J032158.63+491253.3,50.494245097100944,49.21486559356215,9.098938,9.287756,8.809636,5.720706726550607,0.016537184,0.9222448,4288108.116417498,968.46014,318,9.106703,9.273953,8.804161,173.44809,173.89449,174.38963,173.40454,173.8537,174.26201,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03215861+4912535,8.483,0.021,8.411,0.047,8.356,0.023,AAA,112,111,000,1,J032158.63+491253.3,8.304,0.023,8.321,0.02,8.234,0.023,7.422,0.134,0h00,0,AAAB,0000,ASASSN-V J032158.62+491252.7,9.59,0.47,,VAR     ,0.316
2129,441863216056761472,441863216056761472,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03242503+5019345,J032425.05+501934.4,51.1043143913921,50.32629306793656,9.101563,9.359982,8.720914,6.118217366358953,0.061657563,3.709869,4277781.153411589,1340.4945,531,9.109321,9.342478,8.710094,160.84668,162.55576,164.5412,161.4514,163.17204,164.84015,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03242503+5019345,8.266,0.021,8.067,0.016,7.991,0.02,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2040,441558445178565120,441558445178565120,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03315870+4952125,J033158.74+495212.3,52.994685718030645,49.87016607496725,9.113573,9.337507,8.778432,5.820229257626386,0.016859574,0.98119503,4224919.042001775,1101.1204,471,9.122821,9.323402,8.769819,170.47302,171.04112,171.57655,170.52353,171.07631,171.50177,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03315870+4952125,8.382,0.021,8.224,0.042,8.172,0.021,AAA,111,111,000,1,J033158.74+495212.3,8.1,0.022,8.105,0.022,8.111,0.021,7.662,0.149,0000,0,AAAB,0000,ASASSN-V J033158.70+495211.7,9.94,0.44,,VAR     ,0.394
1542,243190982563599744,243190982563599744,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03252948+4758023,J032529.49+475802.0,51.3728094029472,47.96731751526464,9.1634,9.396421,8.81589,5.745592598531025,0.015124608,0.98276925,4035619.597839336,781.6302,427,9.172591,9.382275,8.808717,172.62238,173.08011,173.58104,172.73111,173.217,173.67737,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03252948+4758023,8.369,0.021,8.263,0.02,8.194,0.029,AAA,111,111,000,1,J032529.49+475802.0,8.162,0.024,8.164,0.02,8.131,0.021,8.201,0.313,0000,0,AAAB,0000,ASASSN-V J032529.47+475801.0,9.35,0.56,108.8687824,VAR     ,0.759
1769,251450994948657152,251450994948657152,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03414095+5116355,J034140.99+511635.2,55.42070176956357,51.276544993812045,9.335396,9.597208,8.951308,6.056988330856028,0.01578964,1.0295944,3449167.544870945,602.8402,390,9.343081,9.580027,8.94454,163.89037,164.39786,164.8074,163.87613,164.22836,164.7067,-9223372036854775808,,,-32768,6372886127571895997,17.8237,0.0492,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03414095+5116355,8.502,0.018,8.323,0.021,8.288,0.024,AAA,111,111,000,1,J034140.99+511635.2,8.247,0.024,8.258,0.02,8.169,0.022,7.943,0.191,h000,0,AAAB,0000,,,,,,
1767,251154436046293120,251154436046293120,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237666465324925538,03455473+5025092,,56.47812028516866,50.41924455053096,9.376285,9.586607,9.057362,5.337724435767147,0.014951997,0.99398535,3323837.8180284887,639.2422,423,9.383267,9.57204,9.051152,185.94144,186.43187,186.98491,185.85654,186.31645,186.85838,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03455473+5025092,8.693,0.027,8.563,0.021,8.529,0.022,AAA,112,111,ddd,1,,,,,,,,,,,-2147483648,,,,,,,,
1842,435647642464171520,435647642464171520,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03214021+4907127,J032140.23+490712.5,50.41758546618402,49.12022874567423,9.472725,9.723487,9.099894,5.818306661861673,0.017347286,0.9630397,3043172.929154212,477.40768,336,9.479051,9.707881,9.092015,170.50018,171.00607,171.50066,170.47847,171.02791,171.4729,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03214021+4907127,8.663,0.026,8.482,0.029,8.457,0.02,AAA,112,111,000,1,J032140.23+490712.5,8.434,0.023,8.443,0.02,8.431,0.024,8.323,0.255,0000,0,AAAB,0000,,,,,,
1646,249057839170377728,249057839170377728,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03324258+4808201,J033242.60+480819.8,53.17744118823816,48.13893725697161,9.518273,9.772974,9.143623,5.7031915962275646,0.017953712,1.0802705,2918620.7509678667,578.16345,351,9.524423,9.75725,9.1337185,173.94066,174.50609,175.00377,174.0042,174.59602,175.23964,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03324258+4808201,8.718,0.054,8.555,0.074,8.505,0.022,AAA,112,111,000,1,J033242.60+480819.8,8.443,0.023,8.455,0.02,8.446,0.026,8.134,0.265,HH00,0,AAAB,0011,,,,,,
1680,249180400358488576,249180400358488576,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03263917+4752564,J032639.20+475255.9,51.66325413120497,47.88230733074608,9.520564,9.823368,9.087266,5.783192929651858,0.01924549,1.0997769,2909894.084161581,1066.6571,371,9.527674,9.804779,9.0773115,171.23892,171.91545,172.56053,171.42432,172.08827,172.56699,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03263917+4752564,8.6,0.03,8.482,0.051,8.335,0.018,AAA,111,111,000,1,J032639.20+475255.9,8.267,0.022,8.28,0.02,8.26,0.021,8.122,0.246,0000,0,AAAB,0000,,,,,,
1892,436482068710785152,436482068710785152,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03180174+4938390,J031801.76+493838.6,49.50727445644589,49.64412017286168,9.601711,9.845776,9.237592,5.631567620027065,0.017280323,1.0615273,2705480.3179292767,648.5408,336,9.606756,9.830471,9.2291355,176.14966,176.712,177.3344,176.11514,176.60022,177.07314,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03180174+4938390,8.841,0.021,8.661,0.018,8.604,0.014,AAA,112,111,000,1,J031801.76+493838.6,8.576,0.023,8.6,0.02,8.56,0.026,8.16,0.201,0h00,0,AAAB,0000,,,,,,
1529,243137072134354048,243137072134354048,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03245511+4724541,J032455.13+472453.7,51.229661699181705,47.41501850811513,9.614338,9.878365,9.222786,5.773119523169064,0.016970523,1.0068256,2672570.461922693,416.58472,347,9.620044,9.86173,9.215563,171.80252,172.28311,172.84105,171.71422,172.26736,172.77962,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03245511+4724541,8.829,0.019,8.658,0.028,8.604,0.026,AAA,122,111,sss,1,J032455.13+472453.7,8.521,0.023,8.544,0.02,8.5,0.024,7.892,0.174,0000,0,AAAB,0000,,,,,,
