index,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,Gaia_G_DR2Rev_mag,GALEX_NUV_mag,SDSS_u_mag,SDSS_z_mag,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,WISE_W1_mag,WISE_W2_mag,parallax,distance,AV
5438,418.04026929339403,9.883481946403736,-0.07785933739196729,1.0170353255239564,1.0174204697554472,1.2758937053133916,0.6907573565431655,3.7713055247014813,5906.318546587246,4.233879816021572,0.2514030045323366,4.111492488669159,100.5848496443874,1916.0329436875727,0.0,0.0018797780105350578,13.807175086674253,18.741551261935417,15.375836845359846,13.688012015422206,12.856684910913653,12.544592623203439,12.511405927456739,12.50029693417006,12.513600863513805,1.108007061653264,902.5213237430942,0.000239224030401223
5439,415.6747360427298,9.872085949937684,-0.07252168844268295,1.0198328571289705,1.0202061292256195,1.2640994121856992,0.7123449492709314,3.771722127242324,5911.953753944168,4.2431564323539455,0.24498819299197916,4.127529517520053,102.05827912532885,1956.5095708584652,0.0,0.0019136187191490031,13.807674499503012,18.73798282380451,15.37418234182451,13.689833732988356,12.859410060434369,12.548403873615097,12.515339173896557,12.504364216945095,12.517654630914326,1.115610956544997,896.3698268946375,0.0001173014346244398
5440,417.3585723089676,9.896716932731255,-0.0718332060354292,1.0087853380479979,1.0091653711906137,1.259847177808397,0.7113767975672434,3.7697054053167176,5884.496411665461,4.241305760204913,0.2340710694383316,4.154822326404171,102.08022449439683,1952.5001269823092,0.0,0.001892324584995817,13.806721651544756,18.795002933384094,15.391679890874395,13.682486687321369,12.84805258878323,12.532587244681782,12.498781057954371,12.487488975128466,12.501785573508956,1.1307082300618854,884.4014515975254,0.0001049281792728991
5441,419.06677106882427,9.912818195063545,-0.09244439755877483,0.9989353634357301,0.9993233114408827,1.259050257710394,0.7062432512866618,3.769415580450238,5880.822056520579,4.237631465166036,0.2322668239933895,4.159332940016527,101.75205716800171,1937.058076103493,0.0,0.0018546586805400149,13.806935263473951,18.770352109031556,15.38648732336283,13.681826567389574,12.846678925972661,12.52984038144771,12.49613674387082,12.484642569308988,12.498426931206447,1.1338133675645403,881.9793703332545,0.0001376969312957113
5442,420.5348431823953,9.919768085345362,-0.12335379576312448,0.9924942919406528,0.9928914662108788,1.2640613240690792,0.6934590704601566,3.770432909333868,5894.868479616041,4.2313544495189195,0.239753428745008,4.140616428137481,100.86747379939084,1907.205900037682,0.0,0.001822241316719847,13.80711909233793,18.692911328900088,15.36582099379192,13.685281792169414,12.851925556659472,12.536236034927358,12.503209720569885,12.491643073678402,12.503967078942374,1.1248914011261701,888.9747036903858,0.0001276312575075661
5443,414.31762610799774,9.879235951393765,-0.07481334726876859,1.0123896204277094,1.0127554668676628,1.2464519674672199,0.7376184807007294,3.770938911250186,5901.346676192412,4.252188265874834,0.2296389443729145,4.165902639067714,103.81892283914033,1999.4055396049941,0.0,0.0019418496132454612,13.807296180170386,18.7553923644045,15.379630782413473,13.686882872671024,12.854874602389042,12.541976929804335,12.508662130577944,12.497563452626629,12.51118802107641,1.1360571917052211,880.2373747566359,0.0002365719613214356
5444,417.17763826862597,9.881054561959974,-0.0792349924682466,1.016511053267672,1.0168919073068559,1.2698618090064284,0.7003431322891397,3.7714592313491533,5908.434536251618,4.237776300635687,0.24789139499165322,4.120271512520867,101.24840281866976,1933.0022706567463,0.0,0.0018927212310239157,13.807417398642992,18.734890454358883,15.373969854350792,13.688740591272463,12.857723303761176,12.54590570275761,12.512799267800668,12.501716965608653,12.51491475670112,1.1123718069851192,898.9799936680503,0.0002008049568352303
5445,421.9330061059483,9.911968561986184,-0.08355378268649596,1.0065479912843245,1.0069514288282806,1.2879232426927922,0.664769849317145,3.7694437713759426,5881.091189561697,4.221238687358798,0.25209135963285506,4.109771600917862,98.82068863819093,1865.1673744710129,0.0,0.0018028462895977862,13.807144200850596,18.785343475445774,15.390614251588605,13.682188321913676,12.847131657922116,12.530769491591881,12.496953459765825,12.485486546661306,12.499491860707046,1.1077701329248273,902.7143540688504,0.0001405698229671051
5446,417.8883968336616,9.90920935432524,-0.11172440934678429,0.9956440240186781,0.996027564471099,1.249855575773248,0.7194100884307686,3.770500420057701,5895.682047638269,4.242526450733175,0.2302528586139755,4.164367853465062,102.65229578650136,1956.5461069091318,0.0,0.0018435309987006507,13.807136014871633,18.70894116490698,15.369343275755462,13.685438101067684,12.852306478061942,12.537132547404687,12.504027963100599,12.492578974028419,12.505259110424149,1.1368124274800062,879.6525933629341,0.0001447490574051492
5447,412.42581235753454,9.868584968678409,-0.0883069334777392,1.012536183232262,1.0128943227717049,1.237583738002318,0.7537301995412483,3.7722141629324164,5918.843519009597,4.25844275238807,0.22852484968404704,4.168687875789883,104.87325989233682,2025.4999947255042,0.0,0.0019799193827919957,13.806992565082945,18.696894998734173,15.362287285498807,13.690653235273912,12.86112143310803,12.550544987646095,12.517853667657102,12.506884063172896,12.519495434706581,1.1378173651974737,878.8756707245765,0.0001094215922870405
5448,415.9132125110171,9.880622777742584,-0.08740102881119417,1.012832477971193,1.0132073105622215,1.2581821056099969,0.7174283785418101,3.7716925997648065,5911.704943124753,4.244220699124183,0.24079087833983637,4.13802280415041,102.43195937576323,1961.3865468111755,0.0,0.0019087004496569407,13.807328142065467,18.714605251052813,15.3683332425677,13.689370851777413,12.858771879023525,12.5471384173301,12.514214692678479,12.503128424388226,12.515980500729643,1.1218045562358037,891.4208758034316,0.0001914336381676422
5449,417.156737001849,9.891808425108263,-0.10153699681004559,1.006391775820131,1.0067731529371626,1.2591804790163375,0.710949514512996,3.7715428655985885,5909.754360295302,4.240724231866603,0.24091252249027523,4.137718693774312,102.01857215213168,1945.8950587734253,0.0,0.0018759188089849637,13.806763166604355,18.695797276165813,15.363742729425162,13.688381484371211,12.85739236709994,12.544925875279155,12.512092186919643,12.500878380442485,12.513365989355723,1.1224736098813946,890.8895418090626,0.0001046994830135473
